name_lwr,kg,wcbio,value
libya,Arid,wc2.1_2.5m_bio_3,44.96893212103075
libya,Arid,wc2.1_2.5m_bio_4,659.7136010783638
libya,Arid,wc2.1_2.5m_bio_5,36.70321658835549
libya,Arid,wc2.1_2.5m_bio_6,5.566843084244655
libya,Arid,wc2.1_2.5m_bio_7,31.136373422748974
libya,Arid,wc2.1_2.5m_bio_8,17.391153699878117
libya,Arid,wc2.1_2.5m_bio_9,25.13475151256309
libya,Temperate,wc2.1_2.5m_bio_1,17.51594416300456
libya,Temperate,wc2.1_2.5m_bio_10,23.401111602783203
libya,Temperate,wc2.1_2.5m_bio_11,11.318666776021322
libya,Temperate,wc2.1_2.5m_bio_12,398.3333333333333
libya,Temperate,wc2.1_2.5m_bio_13,99.66666666666667
libya,Temperate,wc2.1_2.5m_bio_14,0
libya,Temperate,wc2.1_2.5m_bio_15,105.1328125
libya,Temperate,wc2.1_2.5m_bio_16,257.3333333333333
libya,Temperate,wc2.1_2.5m_bio_17,1.3333333333333333
libya,Temperate,wc2.1_2.5m_bio_18,2
libya,Temperate,wc2.1_2.5m_bio_19,257.3333333333333
libya,Temperate,wc2.1_2.5m_bio_2,9.875666618347168
libya,Temperate,wc2.1_2.5m_bio_3,43.92466608683268
libya,Temperate,wc2.1_2.5m_bio_4,502.3664245605469
libya,Temperate,wc2.1_2.5m_bio_5,29.16800053914388
libya,Temperate,wc2.1_2.5m_bio_6,6.677333354949951
libya,Temperate,wc2.1_2.5m_bio_7,22.49066670735677
libya,Temperate,wc2.1_2.5m_bio_8,11.318666776021322
libya,Temperate,wc2.1_2.5m_bio_9,23.379777908325195
lithuania,Boreal,wc2.1_2.5m_bio_1,6.312271896161531
lithuania,Boreal,wc2.1_2.5m_bio_10,16.169543743133545
lithuania,Boreal,wc2.1_2.5m_bio_11,-3.52668423401682
lithuania,Boreal,wc2.1_2.5m_bio_12,657.578947368421
lithuania,Boreal,wc2.1_2.5m_bio_13,80.86842105263158
lithuania,Boreal,wc2.1_2.5m_bio_14,30.026315789473685
lithuania,Boreal,wc2.1_2.5m_bio_15,29.305054664611816
lithuania,Boreal,wc2.1_2.5m_bio_16,225.8684210526316
lithuania,Boreal,wc2.1_2.5m_bio_17,105.65789473684211
lithuania,Boreal,wc2.1_2.5m_bio_18,222.57894736842104
lithuania,Boreal,wc2.1_2.5m_bio_19,124.10526315789474
lithuania,Boreal,wc2.1_2.5m_bio_2,7.713070179286756
lithuania,Boreal,wc2.1_2.5m_bio_3,26.680462034125078
lithuania,Boreal,wc2.1_2.5m_bio_4,804.4475467079565
lithuania,Boreal,wc2.1_2.5m_bio_5,21.924105443452532
lithuania,Boreal,wc2.1_2.5m_bio_6,-6.958315849304199
lithuania,Boreal,wc2.1_2.5m_bio_7,28.88242129275673
lithuania,Boreal,wc2.1_2.5m_bio_8,15.658754298561497
lithuania,Boreal,wc2.1_2.5m_bio_9,-1.8904737053733123
luxembourg,Temperate,wc2.1_2.5m_bio_1,8.907666206359863
luxembourg,Temperate,wc2.1_2.5m_bio_10,16.698665618896484
luxembourg,Temperate,wc2.1_2.5m_bio_11,1.4833333492279053
luxembourg,Temperate,wc2.1_2.5m_bio_12,808
luxembourg,Temperate,wc2.1_2.5m_bio_13,82
luxembourg,Temperate,wc2.1_2.5m_bio_14,55
luxembourg,Temperate,wc2.1_2.5m_bio_15,11.15085506439209
luxembourg,Temperate,wc2.1_2.5m_bio_16,229
luxembourg,Temperate,wc2.1_2.5m_bio_17,175
luxembourg,Temperate,wc2.1_2.5m_bio_18,200
luxembourg,Temperate,wc2.1_2.5m_bio_19,209
luxembourg,Temperate,wc2.1_2.5m_bio_2,7.9079999923706055
luxembourg,Temperate,wc2.1_2.5m_bio_3,32.66688537597656
luxembourg,Temperate,wc2.1_2.5m_bio_4,621.29583740234375
luxembourg,Temperate,wc2.1_2.5m_bio_5,22.68000030517578
luxembourg,Temperate,wc2.1_2.5m_bio_6,-1.527999997138977
luxembourg,Temperate,wc2.1_2.5m_bio_7,24.20800018310547
luxembourg,Temperate,wc2.1_2.5m_bio_8,5.190000057220459
luxembourg,Temperate,wc2.1_2.5m_bio_9,4.756666660308838
madagascar,Arid,wc2.1_2.5m_bio_1,24.395967086156208
madagascar,Arid,wc2.1_2.5m_bio_10,27.337979316711426
madagascar,Arid,wc2.1_2.5m_bio_11,20.430590391159058
madagascar,Arid,wc2.1_2.5m_bio_12,642.0833333333334
madagascar,Arid,wc2.1_2.5m_bio_13,162.33333333333334
madagascar,Arid,wc2.1_2.5m_bio_14,4
madagascar,Arid,wc2.1_2.5m_bio_15,106.80686442057292
madagascar,Arid,wc2.1_2.5m_bio_16,427.3333333333333
madagascar,Arid,wc2.1_2.5m_bio_17,16.791666666666668
madagascar,Arid,wc2.1_2.5m_bio_18,409
madagascar,Arid,wc2.1_2.5m_bio_19,20.208333333333332
madagascar,Arid,wc2.1_2.5m_bio_2,14.067468841870626
madagascar,Arid,wc2.1_2.5m_bio_3,65.19410022099812
madagascar,Arid,wc2.1_2.5m_bio_4,291.10466384887695
madagascar,Arid,wc2.1_2.5m_bio_5,33.89566659927368
madagascar,Arid,wc2.1_2.5m_bio_6,12.335666497548422
madagascar,Arid,wc2.1_2.5m_bio_7,21.55999994277954
madagascar,Arid,wc2.1_2.5m_bio_8,27.324090401331585
madagascar,Arid,wc2.1_2.5m_bio_9,21.023590405782063
madagascar,Equatorial,wc2.1_2.5m_bio_1,24.164816478203083
madagascar,Equatorial,wc2.1_2.5m_bio_10,26.16377435881516
madagascar,Equatorial,wc2.1_2.5m_bio_11,21.329081551782018
madagascar,Equatorial,wc2.1_2.5m_bio_12,1539.3103448275863
madagascar,Equatorial,wc2.1_2.5m_bio_13,351.0689655172414
madagascar,Equatorial,wc2.1_2.5m_bio_14,19.70689655172414
madagascar,Equatorial,wc2.1_2.5m_bio_15,101.22256407244453
madagascar,Equatorial,wc2.1_2.5m_bio_16,907.8793103448276
madagascar,Equatorial,wc2.1_2.5m_bio_17,73.78448275862068
madagascar,Equatorial,wc2.1_2.5m_bio_18,696.7586206896551
madagascar,Equatorial,wc2.1_2.5m_bio_19,94.15517241379311
madagascar,Equatorial,wc2.1_2.5m_bio_2,11.889086209494492
madagascar,Equatorial,wc2.1_2.5m_bio_3,66.2399280482325
madagascar,Equatorial,wc2.1_2.5m_bio_4,204.41424678934032
madagascar,Equatorial,wc2.1_2.5m_bio_5,32.29711198806763
madagascar,Equatorial,wc2.1_2.5m_bio_6,14.361502113013431
madagascar,Equatorial,wc2.1_2.5m_bio_7,17.935609833947545
madagascar,Equatorial,wc2.1_2.5m_bio_8,25.964979582819446
madagascar,Equatorial,wc2.1_2.5m_bio_9,21.752762186116186
madagascar,Temperate,wc2.1_2.5m_bio_1,19.667177976188015
madagascar,Temperate,wc2.1_2.5m_bio_10,22.221265437239307
madagascar,Temperate,wc2.1_2.5m_bio_11,16.22606780165333
madagascar,Temperate,wc2.1_2.5m_bio_12,1388.6101694915253
madagascar,Temperate,wc2.1_2.5m_bio_13,292.45762711864404
madagascar,Temperate,wc2.1_2.5m_bio_14,20.322033898305083
madagascar,Temperate,wc2.1_2.5m_bio_15,93.63855045124636
madagascar,Temperate,wc2.1_2.5m_bio_16,794.8983050847457
madagascar,Temperate,wc2.1_2.5m_bio_17,74.72881355932203
madagascar,Temperate,wc2.1_2.5m_bio_18,774.6440677966102
madagascar,Temperate,wc2.1_2.5m_bio_19,85.66101694915254
madagascar,Temperate,wc2.1_2.5m_bio_2,11.721610230914617
madagascar,Temperate,wc2.1_2.5m_bio_3,64.82793232546014
madagascar,Temperate,wc2.1_2.5m_bio_4,252.67550478143207
madagascar,Temperate,wc2.1_2.5m_bio_5,28.06244083986444
madagascar,Temperate,wc2.1_2.5m_bio_6,9.981694892301398
madagascar,Temperate,wc2.1_2.5m_bio_7,18.080745842497226
madagascar,Temperate,wc2.1_2.5m_bio_8,22.197864306175102
madagascar,Temperate,wc2.1_2.5m_bio_9,16.63696056301311
malawi,Equatorial,wc2.1_2.5m_bio_1,23.429625193277996
malawi,Equatorial,wc2.1_2.5m_bio_10,25.798388957977295
malawi,Equatorial,wc2.1_2.5m_bio_11,20.203944365183514
malawi,Equatorial,wc2.1_2.5m_bio_12,1136
malawi,Equatorial,wc2.1_2.5m_bio_13,264.7916666666667
malawi,Equatorial,wc2.1_2.5m_bio_14,7.541666666666667
malawi,Equatorial,wc2.1_2.5m_bio_15,102.62181154886882
malawi,Equatorial,wc2.1_2.5m_bio_16,688.5833333333334
malawi,Equatorial,wc2.1_2.5m_bio_17,28.958333333333332
malawi,Equatorial,wc2.1_2.5m_bio_18,292
malawi,Equatorial,wc2.1_2.5m_bio_19,43.333333333333336
malawi,Equatorial,wc2.1_2.5m_bio_2,9.86727774143219
malawi,Equatorial,wc2.1_2.5m_bio_3,57.38763173421224
malawi,Equatorial,wc2.1_2.5m_bio_4,228.89351908365884
malawi,Equatorial,wc2.1_2.5m_bio_5,31.537666479746502
malawi,Equatorial,wc2.1_2.5m_bio_6,14.344499985376993
malawi,Equatorial,wc2.1_2.5m_bio_7,17.193166573842365
malawi,Equatorial,wc2.1_2.5m_bio_8,24.860194365183514
malawi,Equatorial,wc2.1_2.5m_bio_9,21.238722324371338
malawi,Temperate,wc2.1_2.5m_bio_1,19.50157788594564
malawi,Temperate,wc2.1_2.5m_bio_10,21.934933344523113
malawi,Temperate,wc2.1_2.5m_bio_11,16.186888885498046
malawi,Temperate,wc2.1_2.5m_bio_12,982.7333333333333
malawi,Temperate,wc2.1_2.5m_bio_13,226.53333333333333
malawi,Temperate,wc2.1_2.5m_bio_14,1.6666666666666667
malawi,Temperate,wc2.1_2.5m_bio_15,111.03365732828776
malawi,Temperate,wc2.1_2.5m_bio_16,626.1333333333333
malawi,Temperate,wc2.1_2.5m_bio_17,7.466666666666667
malawi,Temperate,wc2.1_2.5m_bio_18,284.26666666666665
malawi,Temperate,wc2.1_2.5m_bio_19,8.6
malawi,Temperate,wc2.1_2.5m_bio_2,11.331866582234701
malawi,Temperate,wc2.1_2.5m_bio_3,57.89353942871094
malawi,Temperate,wc2.1_2.5m_bio_4,233.23888244628907
malawi,Temperate,wc2.1_2.5m_bio_5,28.681600062052407
malawi,Temperate,wc2.1_2.5m_bio_6,9.107199986775717
malawi,Temperate,wc2.1_2.5m_bio_7,19.57440045674642
malawi,Temperate,wc2.1_2.5m_bio_8,20.90262196858724
malawi,Temperate,wc2.1_2.5m_bio_9,16.72359994252523
malaysia,Equatorial,wc2.1_2.5m_bio_1,25.552730346394476
malaysia,Equatorial,wc2.1_2.5m_bio_10,26.101667350697742
malaysia,Equatorial,wc2.1_2.5m_bio_11,24.93353660084377
malaysia,Equatorial,wc2.1_2.5m_bio_12,2866.345794392523
malaysia,Equatorial,wc2.1_2.5m_bio_13,365.85046728971963
malaysia,Equatorial,wc2.1_2.5m_bio_14,153.44859813084113
malaysia,Equatorial,wc2.1_2.5m_bio_15,28.3014062008011
malaysia,Equatorial,wc2.1_2.5m_bio_16,973.373831775701
malaysia,Equatorial,wc2.1_2.5m_bio_17,519.7757009345794
malaysia,Equatorial,wc2.1_2.5m_bio_18,641.8598130841121
malaysia,Equatorial,wc2.1_2.5m_bio_19,827.0560747663551
malaysia,Equatorial,wc2.1_2.5m_bio_2,8.05139572820931
malaysia,Equatorial,wc2.1_2.5m_bio_3,86.31913293856327
malaysia,Equatorial,wc2.1_2.5m_bio_4,46.34963689786252
malaysia,Equatorial,wc2.1_2.5m_bio_5,30.493658564915165
malaysia,Equatorial,wc2.1_2.5m_bio_6,21.150893639181263
malaysia,Equatorial,wc2.1_2.5m_bio_7,9.342764925733904
malaysia,Equatorial,wc2.1_2.5m_bio_8,25.181771144688685
malaysia,Equatorial,wc2.1_2.5m_bio_9,25.673366689236364
mali,Arid,wc2.1_2.5m_bio_1,28.561806288171322
mali,Arid,wc2.1_2.5m_bio_10,34.21857273325007
mali,Arid,wc2.1_2.5m_bio_11,21.69686173378153
mali,Arid,wc2.1_2.5m_bio_12,201.31648936170214
mali,Arid,wc2.1_2.5m_bio_13,69.70744680851064
mali,Arid,wc2.1_2.5m_bio_14,0.005319148936170213
mali,Arid,wc2.1_2.5m_bio_15,126.59071923316793
mali,Arid,wc2.1_2.5m_bio_16,160.6462765957447
mali,Arid,wc2.1_2.5m_bio_17,0.3324468085106383
mali,Arid,wc2.1_2.5m_bio_18,40.15691489361702
mali,Arid,wc2.1_2.5m_bio_19,0.7526595744680851
mali,Arid,wc2.1_2.5m_bio_2,14.794665777936896
mali,Arid,wc2.1_2.5m_bio_3,50.12703434964444
mali,Arid,wc2.1_2.5m_bio_4,508.7949184661216
mali,Arid,wc2.1_2.5m_bio_5,42.63531913148596
mali,Arid,wc2.1_2.5m_bio_6,12.752244670340355
mali,Arid,wc2.1_2.5m_bio_7,29.88307446621834
mali,Arid,wc2.1_2.5m_bio_8,31.91781553816288
mali,Arid,wc2.1_2.5m_bio_9,24.398831590693046
mali,Equatorial,wc2.1_2.5m_bio_1,27.17334015515386
mali,Equatorial,wc2.1_2.5m_bio_10,30.50069369102011
mali,Equatorial,wc2.1_2.5m_bio_11,24.808407958672973
mali,Equatorial,wc2.1_2.5m_bio_12,996.8367346938776
mali,Equatorial,wc2.1_2.5m_bio_13,277.53061224489795
mali,Equatorial,wc2.1_2.5m_bio_14,0.4489795918367347
mali,Equatorial,wc2.1_2.5m_bio_15,118.09527416618504
mali,Equatorial,wc2.1_2.5m_bio_16,686.8571428571429
mali,Equatorial,wc2.1_2.5m_bio_17,2.5918367346938775
mali,Equatorial,wc2.1_2.5m_bio_18,107.65306122448979
mali,Equatorial,wc2.1_2.5m_bio_19,6.918367346938775
mali,Equatorial,wc2.1_2.5m_bio_2,13.374394455734564
mali,Equatorial,wc2.1_2.5m_bio_3,58.41847999728456
mali,Equatorial,wc2.1_2.5m_bio_4,234.71489046057877
mali,Equatorial,wc2.1_2.5m_bio_5,38.3678367770448
mali,Equatorial,wc2.1_2.5m_bio_6,15.450448970405423
mali,Equatorial,wc2.1_2.5m_bio_7,22.91738798180405
mali,Equatorial,wc2.1_2.5m_bio_8,25.95376867177535
mali,Equatorial,wc2.1_2.5m_bio_9,25.166244662537867
mauritania,Arid,wc2.1_2.5m_bio_1,27.75120715988415
mauritania,Arid,wc2.1_2.5m_bio_10,33.773184355410784
mauritania,Arid,wc2.1_2.5m_bio_11,20.649003694843312
mauritania,Arid,wc2.1_2.5m_bio_12,84.13966480446928
mauritania,Arid,wc2.1_2.5m_bio_13,30.80167597765363
mauritania,Arid,wc2.1_2.5m_bio_14,0.11452513966480447
mauritania,Arid,wc2.1_2.5m_bio_15,115.5308449068549
mauritania,Arid,wc2.1_2.5m_bio_16,68.63966480446928
mauritania,Arid,wc2.1_2.5m_bio_17,1.1927374301675977
mauritania,Arid,wc2.1_2.5m_bio_18,25.69832402234637
mauritania,Arid,wc2.1_2.5m_bio_19,2.611731843575419
mauritania,Arid,wc2.1_2.5m_bio_2,14.630064229059485
mauritania,Arid,wc2.1_2.5m_bio_3,49.5900203981879
mauritania,Arid,wc2.1_2.5m_bio_4,532.3379510634438
mauritania,Arid,wc2.1_2.5m_bio_5,42.19729609995581
mauritania,Arid,wc2.1_2.5m_bio_6,12.304201116775001
mauritania,Arid,wc2.1_2.5m_bio_7,29.893095016479492
mauritania,Arid,wc2.1_2.5m_bio_8,32.37030909980476
mauritania,Arid,wc2.1_2.5m_bio_9,25.361294250914504
mauritius,Equatorial,wc2.1_2.5m_bio_1,23.607166290283203
mauritius,Equatorial,wc2.1_2.5m_bio_10,25.96066665649414
mauritius,Equatorial,wc2.1_2.5m_bio_11,21.131999969482422
mauritius,Equatorial,wc2.1_2.5m_bio_12,1631
mauritius,Equatorial,wc2.1_2.5m_bio_13,257
mauritius,Equatorial,wc2.1_2.5m_bio_14,53
mauritius,Equatorial,wc2.1_2.5m_bio_15,52.781375885009766
mauritius,Equatorial,wc2.1_2.5m_bio_16,695
mauritius,Equatorial,wc2.1_2.5m_bio_17,177
mauritius,Equatorial,wc2.1_2.5m_bio_18,695
mauritius,Equatorial,wc2.1_2.5m_bio_19,230
mauritius,Equatorial,wc2.1_2.5m_bio_2,6.603666305541992
mauritius,Equatorial,wc2.1_2.5m_bio_3,56.96744155883789
mauritius,Equatorial,wc2.1_2.5m_bio_4,200.41363525390625
mauritius,Equatorial,wc2.1_2.5m_bio_5,29.304000854492188
mauritius,Equatorial,wc2.1_2.5m_bio_6,17.711999893188477
mauritius,Equatorial,wc2.1_2.5m_bio_7,11.592000961303711
mauritius,Equatorial,wc2.1_2.5m_bio_8,25.96066665649414
mauritius,Equatorial,wc2.1_2.5m_bio_9,22.742000579833984
mexico,Arid,wc2.1_2.5m_bio_1,19.373026404972126
mexico,Arid,wc2.1_2.5m_bio_10,25.427884479311338
mexico,Arid,wc2.1_2.5m_bio_11,12.91240940999859
mexico,Arid,wc2.1_2.5m_bio_12,378.79947229551453
mexico,Arid,wc2.1_2.5m_bio_13,85.64907651715039
mexico,Arid,wc2.1_2.5m_bio_14,5.0263852242744065
mexico,Arid,wc2.1_2.5m_bio_15,85.38773679104203
mexico,Arid,wc2.1_2.5m_bio_16,215.6042216358839
mexico,Arid,wc2.1_2.5m_bio_17,21.92084432717678
mexico,Arid,wc2.1_2.5m_bio_18,174.68865435356201
mexico,Arid,wc2.1_2.5m_bio_19,47.928759894459105
mexico,Arid,wc2.1_2.5m_bio_2,16.46045038630906
mexico,Arid,wc2.1_2.5m_bio_3,55.03324642533677
mexico,Arid,wc2.1_2.5m_bio_4,513.761627096614
mexico,Arid,wc2.1_2.5m_bio_5,34.128007350307655
mexico,Arid,wc2.1_2.5m_bio_6,3.9493562804982263
mexico,Arid,wc2.1_2.5m_bio_7,30.178651147907832
mexico,Arid,wc2.1_2.5m_bio_8,23.75255639068684
mexico,Arid,wc2.1_2.5m_bio_9,17.436233573349924
mexico,Equatorial,wc2.1_2.5m_bio_1,24.85437342117393
mexico,Equatorial,wc2.1_2.5m_bio_10,27.008764173163744
mexico,Equatorial,wc2.1_2.5m_bio_11,22.196333739275488
mexico,Equatorial,wc2.1_2.5m_bio_12,1393.0437158469945
mexico,Equatorial,wc2.1_2.5m_bio_13,276.6120218579235
mexico,Equatorial,wc2.1_2.5m_bio_14,20.797814207650273
mexico,Equatorial,wc2.1_2.5m_bio_15,86.99862518727454
mexico,Equatorial,wc2.1_2.5m_bio_16,735.360655737705
mexico,Equatorial,wc2.1_2.5m_bio_17,75.53005464480874
mexico,Equatorial,wc2.1_2.5m_bio_18,418.92896174863387
mexico,Equatorial,wc2.1_2.5m_bio_19,118.55191256830601
mexico,Equatorial,wc2.1_2.5m_bio_2,12.691012794202795
mexico,Equatorial,wc2.1_2.5m_bio_3,66.43500066454945
mexico,Equatorial,wc2.1_2.5m_bio_4,198.54344029244177
mexico,Equatorial,wc2.1_2.5m_bio_5,34.257042910883335
mexico,Equatorial,wc2.1_2.5m_bio_6,15.07993654084336
mexico,Equatorial,wc2.1_2.5m_bio_7,19.177106445604334
mexico,Equatorial,wc2.1_2.5m_bio_8,26.077083014399626
mexico,Equatorial,wc2.1_2.5m_bio_9,23.98079500042024
mexico,Temperate,wc2.1_2.5m_bio_1,17.175033122935194
mexico,Temperate,wc2.1_2.5m_bio_10,20.539896031643483
mexico,Temperate,wc2.1_2.5m_bio_11,13.298988179957613
mexico,Temperate,wc2.1_2.5m_bio_12,910.7092198581561
mexico,Temperate,wc2.1_2.5m_bio_13,206.56737588652481
mexico,Temperate,wc2.1_2.5m_bio_14,9.851063829787234
mexico,Temperate,wc2.1_2.5m_bio_15,95.7628382148472
mexico,Temperate,wc2.1_2.5m_bio_16,533.5248226950355
mexico,Temperate,wc2.1_2.5m_bio_17,38.97872340425532
mexico,Temperate,wc2.1_2.5m_bio_18,369.1489361702128
mexico,Temperate,wc2.1_2.5m_bio_19,76.73049645390071
mexico,Temperate,wc2.1_2.5m_bio_2,15.531607566995824
mexico,Temperate,wc2.1_2.5m_bio_3,62.946563287829676
mexico,Temperate,wc2.1_2.5m_bio_4,297.75054055071894
mexico,Temperate,wc2.1_2.5m_bio_5,29.255886537808898
mexico,Temperate,wc2.1_2.5m_bio_6,4.3493333388357724
mexico,Temperate,wc2.1_2.5m_bio_7,24.906553241378028
mexico,Temperate,wc2.1_2.5m_bio_8,19.659068520187486
mexico,Temperate,wc2.1_2.5m_bio_9,15.850089823946039
moldova,Arid,wc2.1_2.5m_bio_1,10.22783374786377
moldova,Arid,wc2.1_2.5m_bio_10,20.917999267578125
moldova,Arid,wc2.1_2.5m_bio_11,-0.7973332405090332
moldova,Arid,wc2.1_2.5m_bio_12,510
moldova,Arid,wc2.1_2.5m_bio_13,69
moldova,Arid,wc2.1_2.5m_bio_14,25
moldova,Arid,wc2.1_2.5m_bio_15,30.772140502929688
moldova,Arid,wc2.1_2.5m_bio_16,183
moldova,Arid,wc2.1_2.5m_bio_17,95
moldova,Arid,wc2.1_2.5m_bio_18,172
moldova,Arid,wc2.1_2.5m_bio_19,101
moldova,Arid,wc2.1_2.5m_bio_2,9.803667068481445
moldova,Arid,wc2.1_2.5m_bio_3,29.85645866394043
moldova,Arid,wc2.1_2.5m_bio_4,884.21124267578125
moldova,Arid,wc2.1_2.5m_bio_5,27.648000717163086
moldova,Arid,wc2.1_2.5m_bio_6,-5.187999725341797
moldova,Arid,wc2.1_2.5m_bio_7,32.83599853515625
moldova,Arid,wc2.1_2.5m_bio_8,19.23466682434082
moldova,Arid,wc2.1_2.5m_bio_9,0.4733334183692932
moldova,Boreal,wc2.1_2.5m_bio_1,9.190999921162923
moldova,Boreal,wc2.1_2.5m_bio_10,19.592577743530274
moldova,Boreal,wc2.1_2.5m_bio_11,-1.6654666741689046
moldova,Boreal,wc2.1_2.5m_bio_12,555.6666666666666
moldova,Boreal,wc2.1_2.5m_bio_13,80
moldova,Boreal,wc2.1_2.5m_bio_14,27.066666666666666
moldova,Boreal,wc2.1_2.5m_bio_15,35.58616587320964
moldova,Boreal,wc2.1_2.5m_bio_16,212.06666666666666
moldova,Boreal,wc2.1_2.5m_bio_17,98.46666666666667
moldova,Boreal,wc2.1_2.5m_bio_18,204.86666666666667
moldova,Boreal,wc2.1_2.5m_bio_19,104.46666666666667
moldova,Boreal,wc2.1_2.5m_bio_2,9.076666514078775
moldova,Boreal,wc2.1_2.5m_bio_3,28.76240781148275
moldova,Boreal,wc2.1_2.5m_bio_4,868.8753173828125
moldova,Boreal,wc2.1_2.5m_bio_5,25.626933415730793
moldova,Boreal,wc2.1_2.5m_bio_6,-5.919200007120768
moldova,Boreal,wc2.1_2.5m_bio_7,31.54613316853841
moldova,Boreal,wc2.1_2.5m_bio_8,18.19422238667806
moldova,Boreal,wc2.1_2.5m_bio_9,-0.5665333249916633
mongolia,Arid,wc2.1_2.5m_bio_1,1.3431547165090572
mongolia,Arid,wc2.1_2.5m_bio_10,17.930688160721974
mongolia,Arid,wc2.1_2.5m_bio_11,-16.762964141838868
mongolia,Arid,wc2.1_2.5m_bio_12,161.69534050179212
mongolia,Arid,wc2.1_2.5m_bio_13,46.562724014336915
mongolia,Arid,wc2.1_2.5m_bio_14,1.1218637992831542
mongolia,Arid,wc2.1_2.5m_bio_15,108.90193875630696
mongolia,Arid,wc2.1_2.5m_bio_16,112.91935483870968
mongolia,Arid,wc2.1_2.5m_bio_17,4.344086021505376
mongolia,Arid,wc2.1_2.5m_bio_18,112.91756272401433
mongolia,Arid,wc2.1_2.5m_bio_19,4.512544802867383
mongolia,Arid,wc2.1_2.5m_bio_2,13.228743117342713
mongolia,Arid,wc2.1_2.5m_bio_3,26.30047709283863
mongolia,Arid,wc2.1_2.5m_bio_4,1407.5968140085965
mongolia,Arid,wc2.1_2.5m_bio_5,25.54572756914255
mongolia,Arid,wc2.1_2.5m_bio_6,-24.894867411651063
mongolia,Arid,wc2.1_2.5m_bio_7,50.440595059411926
mongolia,Arid,wc2.1_2.5m_bio_8,17.9271206565228
mongolia,Arid,wc2.1_2.5m_bio_9,-15.105185215618448
mongolia,Boreal,wc2.1_2.5m_bio_1,-3.469987464691862
mongolia,Boreal,wc2.1_2.5m_bio_10,12.847664769674312
mongolia,Boreal,wc2.1_2.5m_bio_11,-21.290088620489044
mongolia,Boreal,wc2.1_2.5m_bio_12,316.70520231213874
mongolia,Boreal,wc2.1_2.5m_bio_13,91.59537572254335
mongolia,Boreal,wc2.1_2.5m_bio_14,2.0809248554913293
mongolia,Boreal,wc2.1_2.5m_bio_15,113.29440184135657
mongolia,Boreal,wc2.1_2.5m_bio_16,221.76878612716763
mongolia,Boreal,wc2.1_2.5m_bio_17,7.670520231213873
mongolia,Boreal,wc2.1_2.5m_bio_18,221.76878612716763
mongolia,Boreal,wc2.1_2.5m_bio_19,7.791907514450867
mongolia,Boreal,wc2.1_2.5m_bio_2,14.02861853693262
mongolia,Boreal,wc2.1_2.5m_bio_3,28.03410695467381
mongolia,Boreal,wc2.1_2.5m_bio_4,1389.3296978018877
mongolia,Boreal,wc2.1_2.5m_bio_5,20.532046268441086
mongolia,Boreal,wc2.1_2.5m_bio_6,-29.68672833966382
mongolia,Boreal,wc2.1_2.5m_bio_7,50.21877451990381
mongolia,Boreal,wc2.1_2.5m_bio_8,12.847664769674312
mongolia,Boreal,wc2.1_2.5m_bio_9,-20.203695605945036
mongolia,Polar,wc2.1_2.5m_bio_1,-7.204016637802124
mongolia,Polar,wc2.1_2.5m_bio_10,7.491400051116943
mongolia,Polar,wc2.1_2.5m_bio_11,-22.26626625061035
mongolia,Polar,wc2.1_2.5m_bio_12,221.4
mongolia,Polar,wc2.1_2.5m_bio_13,49.8
mongolia,Polar,wc2.1_2.5m_bio_14,3
mongolia,Polar,wc2.1_2.5m_bio_15,79.54976043701171
mongolia,Polar,wc2.1_2.5m_bio_16,122.4
mongolia,Polar,wc2.1_2.5m_bio_17,11.2
mongolia,Polar,wc2.1_2.5m_bio_18,122.4
mongolia,Polar,wc2.1_2.5m_bio_19,11.6
mongolia,Polar,wc2.1_2.5m_bio_2,11.925899982452393
mongolia,Polar,wc2.1_2.5m_bio_3,27.185023307800293
mongolia,Polar,wc2.1_2.5m_bio_4,1215.523046875
mongolia,Polar,wc2.1_2.5m_bio_5,14.483599758148193
mongolia,Polar,wc2.1_2.5m_bio_6,-29.355599784851073
mongolia,Polar,wc2.1_2.5m_bio_7,43.83919906616211
mongolia,Polar,wc2.1_2.5m_bio_8,7.491400051116943
mongolia,Polar,wc2.1_2.5m_bio_9,-21.823266410827635
montenegro,Boreal,wc2.1_2.5m_bio_1,5.293749988079071
montenegro,Boreal,wc2.1_2.5m_bio_10,13.554499864578247
montenegro,Boreal,wc2.1_2.5m_bio_11,-2.6466666013002396
montenegro,Boreal,wc2.1_2.5m_bio_12,1122.75
montenegro,Boreal,wc2.1_2.5m_bio_13,125.75
montenegro,Boreal,wc2.1_2.5m_bio_14,72
montenegro,Boreal,wc2.1_2.5m_bio_15,16.123832941055298
montenegro,Boreal,wc2.1_2.5m_bio_16,337
montenegro,Boreal,wc2.1_2.5m_bio_17,234.25
montenegro,Boreal,wc2.1_2.5m_bio_18,240.5
montenegro,Boreal,wc2.1_2.5m_bio_19,277.75
montenegro,Boreal,wc2.1_2.5m_bio_2,8.9486665725708
montenegro,Boreal,wc2.1_2.5m_bio_3,32.83592414855957
montenegro,Boreal,wc2.1_2.5m_bio_4,664.4753265380859
montenegro,Boreal,wc2.1_2.5m_bio_5,20.068999767303467
montenegro,Boreal,wc2.1_2.5m_bio_6,-7.110999822616577
montenegro,Boreal,wc2.1_2.5m_bio_7,27.179999828338623
montenegro,Boreal,wc2.1_2.5m_bio_8,2.201500030234456
